product success mcic calc_mcic percent game_percent offer puo cop co co1 co2 mid fo
equ 1 33 33 94.1 94 3524344 114.538 1.170 4117491 4110000 3704976 0 1
ore 1 53 53 95.2 95 1123600 36.093 1.279 1435399 1430000 1308309 2 1
org 1 43 43 95.2 95 2114229 67.916 1.224 2584644 2580000 2393482 2 1
equ 1 33 33 95.2 95 3575420 114.854 1.170 4177163 4170000 3871439 1 1
ore 1 53 53 96.1 96 1137757 36.206 1.279 1453484 1450000 1238146 0 1
org 1 43 43 96.1 96 2140009 68.101 1.224 2616161 2610000 2288013 0 1
equ 1 33 33 96.1 96 3617302 115.112 1.170 4226093 4220000 3917215 1 1
ore 1 53 53 97.5 97 1159943 36.382 1.279 1481827 1480000 1262545 0 1
org 1 43 43 97.5 97 2180388 68.389 1.224 2665524 2660000 2420783 1 1
equ 1 33 33 97.5 97 3682848 115.514 1.170 4302671 4300000 4051148 2 1
ore 1 53 53 98.8 98 1180674 36.545 1.279 1508311 1500000 1284156 0 1
org 1 43 43 98.8 98 2218093 68.656 1.224 2711618 2710000 2372161 0 1
equ 1 33 33 98.8 98 3744001 115.888 1.170 4374116 4370000 4055226 1 1
ore 1 53 53 99.6 99 1193523 36.645 1.279 1524725 1520000 1390233 2 1
org 1 43 43 99.6 99 2241450 68.821 1.224 2740172 2740000 2539868 2 1
equ 1 33 33 99.6 99 3781858 116.118 1.170 4418344 4410000 3975648 0 1
ore 1 53 53 100 100 1199967 36.696 1.279 1532957 1530000 1366546 1 1
org 1 43 43 100 100 2253161 68.904 1.224 2754489 2750000 2502039 1 1
equ 0 33 34 100 100 3800832 116.233 1.175 4459516 4450000 -1 0 0
ore 1 54 40 0.8 0 6323 24.226 1.208 7628 7620 6825 0 1
org 1 44 30 0.8 0 12644 48.444 1.154 14572 14500 13858 2 1
equ 1 34 20 0.8 0 22879 87.659 1.102 25173 25100 23870 0 1
ore 1 54 40 1.7 1 13509 24.34 1.208 16298 16200 14565 0 1
org 1 44 30 1.7 1 26992 48.634 1.154 31108 31100 28634 0 1
equ 1 34 20 1.7 1 48798 87.924 1.102 53692 53600 50918 0 1
ore 1 54 40 2.7 2 21580 24.467 1.208 26036 26000 23285 0 1
org 1 44 30 2.7 2 43082 48.845 1.154 49652 49600 45700 0 1
equ 1 34 20 2.7 2 77810 88.219 1.102 85614 85600 81208 0 1
ore 1 54 40 3.5 3 28108 24.569 1.208 33912 33900 31297 1 1
org 1 44 30 3.5 3 56072 49.013 1.154 64622 64600 59482 0 1
equ 1 34 20 3.5 3 101195 88.457 1.102 111344 111000 105573 0 1
ore 1 54 40 4.4 4 35496 24.684 1.208 42825 42800 40162 2 1
org 1 44 30 4.4 4 70754 49.203 1.154 81543 81500 76809 1 1
equ 1 34 20 4.4 4 127584 88.723 1.102 140380 140000 133112 0 1
ore 1 54 40 5.1 5 41298 24.773 1.208 49826 49800 44568 0 1
org 1 44 30 5.1 5 82267 49.35 1.154 94812 94800 87276 0 1
equ 1 34 20 5.1 5 148246 88.929 1.102 163115 163000 154708 0 1
ore 1 54 40 6.7 6 54702 24.978 1.208 65997 65900 61869 2 1
org 1 44 30 6.7 6 108814 49.686 1.154 125408 125000 119381 2 1
equ 1 34 20 6.7 6 195792 89.402 1.102 215429 215000 207224 1 1
ore 1 54 40 7.8 7 64053 25.118 1.208 77279 77200 72459 2 1
org 1 44 30 7.8 7 127291 49.918 1.154 146702 146000 137953 1 1
equ 1 34 20 7.8 7 228807 89.728 1.102 251756 251000 238709 0 1
ore 1 54 40 8.5 8 70054 25.208 1.208 84520 84500 78011 1 1
org 1 44 30 8.5 8 139132 50.065 1.154 160349 160000 150941 1 1
equ 1 34 20 8.5 8 249930 89.935 1.102 274997 274000 264357 1 1
ore 1 54 40 9.6 9 79570 25.348 1.208 96001 96000 90064 2 1
org 1 44 30 9.6 9 157882 50.296 1.154 181959 181000 167362 0 1
equ 1 34 20 9.6 9 283328 90.26 1.102 311745 311000 299825 1 1
ore 1 54 40 10.7 10 89161 25.489 1.208 107572 107000 99078 1 1
org 1 44 30 10.7 10 176746 50.527 1.154 203699 203000 191652 1 1
equ 1 34 20 10.7 10 316867 90.585 1.102 348648 348000 335385 1 1
ore 1 54 40 11.5 11 96224 25.591 1.208 116094 116000 107126 1 1
org 1 44 30 11.5 11 190618 50.696 1.154 219687 219000 206718 1 1
equ 1 34 22 11.5 11 341585 90.822 1.112 379261 379000 362969 1 1
ore 1 54 44 12.7 12 106891 25.744 1.230 131315 131000 119812 1 1
org 1 44 37 12.7 12 211538 50.948 1.192 251835 251000 236056 2 1
equ 1 34 30 12.7 12 378564 91.176 1.154 436219 436000 413677 2 1
ore 1 54 44 13.5 13 114088 25.846 1.230 140157 140000 123482 0 1
org 1 44 37 13.5 13 225630 51.116 1.192 268612 268000 240478 0 1
equ 1 34 29 13.5 13 403497 91.413 1.149 462932 462000 439584 2 1
ore 1 54 50 14.7 14 124956 26 1.263 157631 157000 141523 1 1
org 1 44 41 14.7 14 246880 51.369 1.213 299095 299000 263933 0 1
equ 1 34 32 14.7 14 441034 91.767 1.165 513054 513000 477367 1 1
ore 1 54 51 15.7 15 134113 26.127 1.268 169854 169000 152083 1 1
org 1 44 42 15.7 15 264757 51.579 1.219 322341 322000 283231 0 1
equ 1 34 32 15.7 15 472560 92.063 1.165 549729 549000 518737 2 1
ore 1 54 46 16.2 16 138738 26.191 1.240 171827 171000 158845 2 1
org 1 44 38 16.2 16 273775 51.684 1.197 327298 327000 306577 2 1
equ 1 34 30 16.2 16 488443 92.211 1.154 562832 562000 533479 2 1
ore 1 54 53 17.8 17 153625 26.396 1.279 196255 196000 179217 2 1
org 1 44 43 17.8 17 302764 52.021 1.224 370128 370000 343205 2 1
equ 1 34 34 17.8 17 539421 92.684 1.175 632902 632000 568019 0 1
ore 1 54 52 18.7 18 162087 26.51 1.274 206255 206000 176489 0 1
org 1 44 43 18.7 18 319214 52.21 1.224 390239 390000 341736 0 1
equ 1 34 33 18.7 18 568295 92.949 1.170 663939 663000 598053 0 1
ore 1 54 54 19.9 19 173505 26.664 1.285 222693 222000 202728 2 1
org 1 44 44 19.9 19 341378 52.463 1.230 419382 419000 387875 2 1
equ 1 34 34 19.9 19 607136 93.305 1.175 712352 712000 659291 1 1
ore 1 54 53 20.7 20 181154 26.766 1.279 231424 231000 197364 0 1
org 1 44 43 20.7 20 356207 52.631 1.224 435463 435000 395921 1 1
equ 1 34 33 20.7 20 633086 93.541 1.170 739634 739000 686205 1 1
ore 1 54 53 21.7 21 190813 26.894 1.279 243763 243000 222376 2 1
org 1 44 43 21.7 21 374909 52.841 1.224 458326 458000 416766 1 1
equ 1 34 34 21.7 21 665771 93.836 1.175 781149 781000 723050 1 1
ore 1 54 51 22.3 22 196672 26.97 1.268 249085 249000 223464 1 1
org 1 44 42 22.3 22 386243 52.968 1.219 470250 470000 428676 1 1
equ 1 34 32 22.3 22 685555 94.014 1.165 797506 797000 721088 0 1
ore 1 54 54 23.8 23 211377 27.162 1.285 271302 271000 247250 2 1
org 1 44 44 23.8 23 414650 53.283 1.230 509397 509000 444242 0 1
equ 1 34 34 23.8 23 735069 94.457 1.175 862456 862000 774139 0 1
ore 1 54 53 24.7 24 220290 27.277 1.279 281420 281000 256962 2 1
org 1 44 44 24.7 24 431842 53.472 1.230 530517 530000 462644 0 1
equ 1 34 34 24.7 24 764986 94.723 1.175 897558 897000 830658 1 1
ore 1 54 53 25.7 25 230282 27.404 1.279 294185 294000 262579 1 1
org 1 44 44 25.7 25 451095 53.682 1.230 554170 554000 512706 2 1
equ 1 34 34 25.7 25 798445 95.019 1.175 936815 936000 840843 0 1
ore 1 54 52 26.3 26 236343 27.481 1.274 300746 300000 274949 2 1
org 1 44 42 26.3 26 462760 53.809 1.219 563410 563000 495077 0 1
equ 1 34 33 26.3 26 818695 95.197 1.170 956481 956000 901104 2 1
ore 1 54 53 27.5 27 248492 27.634 1.279 317448 317000 283248 1 1
org 1 44 43 27.5 27 486121 54.061 1.224 594282 594000 540448 1 1
equ 1 34 33 27.5 27 859199 95.551 1.170 1003802 1000000 930205 1 1
ore 1 54 53 28.6 28 259756 27.775 1.279 331838 331000 302825 2 1
org 1 44 43 28.6 28 507748 54.292 1.224 620721 620000 543524 0 1
equ 1 34 34 28.6 28 896640 95.876 1.175 1052027 1050000 988368 2 1
ore 1 54 53 29.4 29 267985 27.877 1.279 342350 342000 305520 1 1
org 1 44 43 29.4 29 523533 54.46 1.224 640019 640000 593561 2 1
equ 1 34 33 29.4 29 923932 96.112 1.170 1079429 1070000 1012543 2 1
ore 1 54 52 30.2 30 276299 27.979 1.274 351590 351000 314388 1 1
org 1 44 43 30.2 30 539465 54.629 1.224 659495 659000 599685 1 1
equ 1 34 33 30.2 30 951453 96.349 1.170 1111582 1110000 1046717 2 1
ore 1 54 54 31.8 31 293057 28.183 1.285 376138 376000 342933 2 1
org 1 44 44 31.8 31 571534 54.965 1.230 702129 702000 649635 2 1
equ 1 34 34 31.8 31 1006866 96.823 1.175 1181355 1180000 1060288 0 1
ore 1 54 53 32.5 32 300461 28.273 1.279 383838 383000 327329 0 1
org 1 44 43 32.5 32 585687 55.113 1.224 716002 716000 627074 0 1
equ 1 34 34 32.5 32 1031132 97.029 1.175 1209827 1200000 1116306 1 1
ore 1 54 54 33.7 33 313231 28.426 1.285 402031 402000 366599 2 1
org 1 44 44 33.7 33 610069 55.365 1.230 749469 749000 653621 0 1
equ 1 34 34 33.7 33 1073072 97.383 1.175 1259035 1250000 1129016 0 1
ore 1 54 54 34.9 34 326155 28.58 1.285 418619 418000 381432 2 1
org 1 44 44 34.9 34 634712 55.617 1.230 779743 779000 679988 0 1
equ 1 34 34 34.9 34 1115398 97.739 1.175 1308696 1300000 1226454 2 1
ore 1 54 53 35.4 35 331550 28.643 1.279 423555 423000 361254 0 1
org 1 44 43 35.4 35 644992 55.722 1.224 788502 788000 731033 2 1
equ 1 34 34 35.4 35 1133035 97.886 1.175 1329389 1320000 1192125 0 1
ore 1 54 53 36.3 36 341367 28.758 1.279 436096 436000 398472 2 1
org 1 44 43 36.3 36 663682 55.912 1.224 811351 811000 737866 1 1
equ 1 34 34 36.3 36 1165077 98.153 1.175 1366984 1360000 1262836 1 1
ore 1 54 54 37.9 37 358940 28.963 1.285 460699 460000 419764 2 1
org 1 44 44 37.9 37 697093 56.248 1.230 856378 856000 776570 1 1
equ 1 34 34 37.9 37 1222270 98.625 1.175 1434089 1430000 1286801 0 1
ore 1 54 53 38.5 38 365580 29.039 1.279 467028 467000 398417 0 1
org 1 44 44 38.5 38 709705 56.375 1.230 871872 871000 806336 2 1
equ 1 34 34 38.5 38 1243831 98.803 1.175 1459386 1450000 1308817 0 1
ore 1 54 53 39.1 39 372250 29.116 1.279 475549 475000 434300 2 1
org 1 44 43 39.1 39 722366 56.501 1.224 883092 883000 773395 0 1
equ 1 34 33 39.1 39 1265461 98.98 1.170 1478438 1470000 1368994 1 1
ore 1 54 53 40.1 40 383446 29.243 1.279 489852 489000 437019 1 1
org 1 44 43 40.1 40 743600 56.711 1.224 909051 909000 826844 1 1
equ 1 34 33 40.1 40 1301704 99.275 1.170 1520780 1520000 1411115 1 1
ore 1 54 54 41.7 41 401526 29.448 1.285 515358 515000 469779 2 1
org 1 44 44 41.7 41 777846 57.047 1.230 955583 955000 833380 0 1
equ 1 34 34 41.7 41 1360071 99.748 1.175 1595771 1590000 1431717 0 1
ore 1 54 54 42.6 42 411818 29.563 1.285 528568 528000 481719 2 1
org 1 44 44 42.6 42 797318 57.237 1.230 979505 979000 906114 2 1
equ 1 34 34 42.6 42 1393212 100.015 1.175 1634655 1630000 1466770 0 1
ore 1 54 53 43.4 43 420980 29.665 1.279 537801 537000 458679 0 1
org 1 44 44 43.4 43 814640 57.405 1.230 1000785 1000000 907391 1 1
equ 1 34 34 43.4 43 1422664 100.251 1.175 1669211 1660000 1541785 1 1
ore 1 54 54 44.7 44 436014 29.831 1.285 559623 559000 498055 1 1
org 1 44 44 44.7 44 843032 57.678 1.230 1035664 1030000 902515 0 1
equ 1 34 34 44.7 44 1470886 100.635 1.175 1725790 1720000 1548430 0 1
ore 1 54 54 45.9 45 450041 29.984 1.285 577627 577000 514083 1 1
org 1 44 44 45.9 45 869494 57.931 1.230 1068173 1060000 930520 0 1
equ 1 34 34 45.9 45 1515768 100.99 1.175 1778450 1770000 1668351 2 1
ore 1 54 53 46.3 46 454744 30.035 1.279 580935 580000 530413 2 1
org 1 44 44 46.3 46 878358 58.015 1.230 1079062 1070000 975293 1 1
equ 1 34 34 46.3 46 1530790 101.108 1.175 1796075 1790000 1660376 1 1
ore 1 54 53 47.2 47 465347 30.15 1.279 594480 594000 507081 0 1
org 1 44 43 47.2 47 898334 58.204 1.224 1098213 1090000 960664 0 1
equ 1 34 34 47.2 47 1564618 101.374 1.175 1835766 1830000 1723580 2 1
ore 1 54 54 48.5 48 480793 30.316 1.285 617097 617000 562686 2 1
org 1 44 44 48.5 48 927406 58.478 1.230 1139318 1130000 992414 0 1
equ 1 34 34 48.5 48 1613795 101.758 1.175 1893465 1890000 1699248 0 1
ore 1 54 53 49.2 49 489175 30.406 1.279 624921 624000 532986 0 1
org 1 44 44 49.2 49 943167 58.625 1.230 1158680 1150000 1047649 1 1
equ 1 34 34 49.2 49 1640428 101.965 1.175 1924714 1920000 1779958 1 1
ore 1 54 54 50.6 50 506060 30.585 1.285 649528 649000 592042 2 1
org 1 44 44 50.6 50 974891 58.92 1.230 1197653 1190000 1043525 0 1
equ 1 34 34 50.6 50 1693979 102.379 1.175 1987545 1980000 1837077 1 1
ore 1 54 54 51.9 51 521876 30.751 1.285 669827 669000 569103 0 1
org 1 44 44 51.9 51 1004571 59.193 1.230 1234115 1230000 1075821 0 1
equ 1 34 34 51.9 51 1744011 102.764 1.175 2046248 2040000 1891894 1 1
ore 1 54 53 52.2 52 525543 30.789 1.279 671381 671000 599268 1 1
org 1 44 44 52.2 52 1011448 59.256 1.230 1242563 1240000 1148506 2 1
equ 1 34 34 52.2 52 1755594 102.852 1.175 2059838 2050000 1932292 2 1
ore 1 54 54 53.7 53 543990 30.98 1.285 698211 698000 636596 2 1
org 1 44 44 53.7 53 1046018 59.571 1.230 1285033 1280000 1120106 0 1
equ 1 34 34 53.7 53 1813769 103.295 1.175 2128095 2120000 1909265 0 1
ore 1 54 54 54.9 54 558920 31.134 1.285 717373 717000 653989 2 1
org 1 44 44 54.9 54 1073967 59.824 1.230 1319368 1310000 1193130 1 1
equ 1 34 34 54.9 54 1860742 103.65 1.175 2183208 2180000 2051591 2 1
ore 1 54 54 55.8 55 570169 31.248 1.285 731811 731000 621779 0 1
org 1 44 44 55.8 55 1095006 60.013 1.230 1345214 1340000 1172570 0 1
equ 1 34 34 55.8 55 1896064 103.916 1.175 2224651 2220000 1996389 0 1
ore 1 54 53 56.2 56 575203 31.3 1.279 734821 734000 671095 2 1
org 1 44 44 56.2 56 1104416 60.097 1.230 1356775 1350000 1182435 0 1
equ 1 34 34 56.2 56 1911854 104.035 1.175 2243178 2240000 2013212 0 1
ore 1 54 53 57.1 57 586549 31.414 1.279 749316 749000 684595 2 1
org 1 44 44 57.1 57 1125615 60.286 1.230 1382818 1380000 1253127 1 1
equ 1 34 34 57.1 57 1947402 104.3 1.175 2284886 2280000 2050431 0 1
ore 1 54 54 58.5 58 604359 31.593 1.285 775694 775000 707013 2 1
org 1 44 44 58.5 58 1158934 60.582 1.230 1423750 1420000 1289901 1 1
equ 1 34 34 58.5 58 2003092 104.714 1.175 2350227 2350000 2210135 2 1
ore 1 54 53 59.1 59 612030 31.67 1.279 781868 781000 666883 0 1
org 1 44 44 59.1 59 1173172 60.707 1.230 1441241 1440000 1333005 2 1
equ 1 34 34 59.1 59 2027040 104.892 1.175 2378326 2370000 2198532 1 1
ore 1 54 54 60.7 60 632648 31.874 1.285 812003 812000 740470 2 1
org 1 44 44 60.7 60 1211598 61.043 1.230 1488448 1480000 1346824 1 1
equ 1 34 34 60.7 60 2091282 105.364 1.175 2453701 2450000 2270012 1 1
ore 1 54 54 61.3 61 640470 31.951 1.285 822043 822000 749602 2 1
org 1 44 44 61.3 61 1226164 61.17 1.230 1506342 1500000 1363841 1 1
equ 1 34 34 61.3 61 2115608 105.542 1.175 2482242 2480000 2296971 1 1
ore 1 54 54 62.9 62 661381 32.155 1.285 848882 848000 773658 2 1
org 1 44 44 62.9 62 1265075 61.506 1.230 1554144 1550000 1408017 1 1
equ 1 34 34 62.9 62 2180531 106.015 1.175 2558417 2550000 2295507 0 1
ore 1 54 54 63.2 63 665324 32.194 1.285 853943 853000 725548 0 1
org 1 44 44 63.2 63 1272405 61.569 1.230 1563149 1560000 1444863 2 1
equ 1 34 34 63.2 63 2192752 106.104 1.175 2572755 2570000 2309120 0 1
ore 1 54 54 64.1 64 677195 32.308 1.285 869179 869000 773852 1 1
org 1 44 44 64.1 64 1294470 61.759 1.230 1590256 1590000 1442222 1 1
equ 1 34 34 64.1 64 2229517 106.37 1.175 2615892 2610000 2419345 1 1
ore 1 54 54 65.5 65 695824 32.487 1.285 893090 893000 814368 2 1
org 1 44 44 65.5 65 1329065 62.053 1.230 1632756 1630000 1509464 2 1
equ 1 34 34 65.5 65 2287102 106.784 1.175 2683456 2680000 2521923 2 1
ore 1 54 54 66.1 66 703846 32.564 1.285 903386 903000 767646 0 1
org 1 44 44 66.1 66 1343952 62.179 1.230 1651045 1650000 1439898 0 1
equ 1 34 34 66.1 66 2311861 106.961 1.175 2712506 2710000 2549711 2 1
ore 1 54 54 67.1 67 717297 32.692 1.285 920650 920000 819504 1 1
org 1 44 44 67.1 67 1368899 62.39 1.230 1681692 1680000 1524618 1 1
equ 1 34 34 67.1 67 2353323 107.256 1.175 2761153 2760000 2555558 1 1
ore 1 54 54 68.1 68 730831 32.819 1.285 938021 938000 797135 0 1
org 1 44 44 68.1 68 1393984 62.6 1.230 1712509 1710000 1583387 2 1
equ 1 34 34 68.1 68 2394978 107.552 1.175 2810027 2810000 2522465 0 1
ore 1 54 54 69.4 69 748546 32.985 1.285 960758 960000 816348 0 1
org 1 44 44 69.4 69 1426793 62.873 1.230 1752815 1750000 1620531 2 1
equ 1 34 34 69.4 69 2449406 107.936 1.175 2873888 2870000 2658908 1 1
ore 1 54 54 70.7 70 766402 33.151 1.285 983676 983000 875612 1 1
org 1 44 44 70.7 70 1459833 63.147 1.230 1793404 1790000 1657795 2 1
equ 1 34 34 70.7 70 2504161 108.32 1.175 2938132 2930000 2716813 1 1
ore 1 54 54 71.5 71 777480 33.254 1.285 997895 997000 909538 2 1
org 1 44 44 71.5 71 1480318 63.315 1.230 1818570 1810000 1646189 1 1
equ 1 34 34 71.5 71 2538078 108.557 1.175 2977926 2970000 2672151 0 1
ore 1 54 54 72.7 72 794155 33.407 1.285 1019297 1010000 924847 2 1
org 1 44 44 72.7 72 1511131 63.567 1.230 1856424 1850000 1618277 0 1
equ 1 34 34 72.7 72 2589056 108.911 1.175 3037739 3030000 2809165 1 1
ore 1 54 54 73.5 73 805367 33.509 1.285 1033688 1030000 919000 1 1
org 1 44 44 73.5 73 1531915 63.736 1.230 1881957 1880000 1706150 1 1
equ 1 34 34 73.5 73 2623284 109.148 1.175 3077899 3070000 2761900 0 1
ore 1 54 54 74.8 74 823668 33.675 1.285 1057177 1050000 938595 1 1
org 1 44 44 74.8 74 1565610 64.009 1.230 1923351 1920000 1677081 0 1
equ 1 34 34 74.8 74 2679069 109.533 1.175 3143351 3140000 2954478 2 1
ore 1 54 54 75.7 75 836411 33.79 1.285 1073533 1070000 911771 0 1
org 1 44 44 75.7 75 1589109 64.198 1.230 1952220 1950000 1805342 2 1
equ 1 34 34 75.7 75 2717850 109.798 1.175 3188853 3180000 2948640 1 1
ore 1 54 54 76.9 76 853550 33.943 1.285 1095531 1090000 930169 0 1
org 1 44 44 76.9 76 1620695 64.451 1.230 1991023 1990000 1805422 1 1
equ 1 34 34 76.9 76 2769934 110.154 1.175 3249963 3240000 3051474 2 1
ore 1 54 54 77.3 77 859290 33.994 1.285 1102898 1100000 980925 1 1
org 1 44 44 77.3 77 1631268 64.535 1.230 2004012 2000000 1852375 2 1
equ 1 34 34 77.3 77 2787357 110.272 1.175 3270405 3270000 2935683 0 1
ore 1 54 54 78.6 78 878004 34.16 1.285 1126918 1120000 1000789 1 1
org 1 44 44 78.6 78 1665722 64.809 1.230 2046339 2040000 1890383 2 1
equ 1 34 34 78.6 78 2844098 110.656 1.175 3336980 3330000 3134779 2 1
ore 1 54 54 79.8 79 895390 34.314 1.285 1149233 1140000 1019781 1 1
org 1 44 44 79.8 79 1697706 65.061 1.230 2085631 2080000 1818304 0 1
equ 1 34 34 79.8 79 2896722 111.011 1.175 3398723 3390000 3142962 1 1
ore 1 54 54 80.3 80 902699 34.378 1.285 1158614 1150000 1052234 2 1
org 1 44 44 80.3 80 1711145 65.166 1.230 2102141 2100000 1833189 0 1
equ 1 34 34 80.3 80 2918820 111.159 1.175 3424651 3420000 3073590 0 1
ore 1 54 54 81.6 81 921739 34.544 1.285 1183052 1180000 1004914 0 1
org 1 44 44 81.6 81 1746135 65.439 1.230 2145126 2140000 1982396 2 1
equ 1 34 34 81.6 81 2976314 111.543 1.175 3492109 3490000 3283076 2 1
ore 1 54 54 82.2 82 930567 34.62 1.285 1194382 1190000 1061820 1 1
org 1 44 44 82.2 82 1762350 65.566 1.230 2165046 2160000 1961752 1 1
equ 1 34 34 82.2 82 3002939 111.72 1.175 3523348 3520000 3162358 0 1
ore 1 54 54 83.3 83 946860 34.761 1.285 1215294 1210000 1031980 0 1
org 1 44 44 83.3 83 1792261 65.797 1.230 2201792 2200000 2036492 2 1
equ 1 34 34 83.3 83 3052023 112.046 1.175 3580938 3580000 3214369 0 1
ore 1 54 54 84.1 84 958736 34.863 1.285 1230537 1230000 1095469 1 1
org 1 44 44 84.1 84 1814050 65.965 1.230 2228560 2220000 2018042 1 1
equ 1 34 34 84.1 84 3087755 112.282 1.175 3622862 3620000 3352607 1 1
ore 1 54 54 85.8 85 984258 35.08 1.285 1263295 1260000 1073067 0 1
org 1 44 44 85.8 85 1860760 66.323 1.230 2285943 2280000 1992972 0 1
equ 1 34 34 85.8 85 3164285 112.784 1.175 3712655 3710000 3490215 2 1
ore 1 54 54 86.1 86 988728 35.118 1.285 1269032 1260000 1126530 1 1
org 1 44 44 86.1 86 1869034 66.386 1.230 2296108 2290000 2121618 2 1
equ 1 34 34 86.1 86 3177832 112.873 1.175 3728550 3720000 3502252 2 1
ore 1 54 54 87.5 87 1009930 35.297 1.285 1296245 1290000 1100631 0 1
org 1 44 44 87.5 87 1907868 66.68 1.230 2343815 2340000 2166903 2 1
equ 1 34 34 87.5 87 3241373 113.287 1.175 3803102 3800000 3519366 1 1
ore 1 54 54 88.8 88 1029751 35.463 1.285 1321685 1320000 1122927 0 1
org 1 44 44 88.8 88 1944144 66.954 1.230 2388380 2380000 2081977 0 1
equ 1 34 34 88.8 88 3300816 113.672 1.175 3872847 3870000 3584021 1 1
ore 1 54 54 89.9 89 1046651 35.604 1.285 1343376 1340000 1194867 1 1
org 1 44 44 89.9 89 1975054 67.185 1.230 2426353 2420000 2198261 1 1
equ 1 34 34 89.9 89 3351164 113.996 1.175 3931920 3930000 3639048 1 1
ore 1 54 54 90.6 90 1057454 35.693 1.285 1357242 1350000 1152318 0 1
org 1 44 44 90.6 90 1994803 67.332 1.230 2450615 2450000 2267318 2 1
equ 1 34 34 90.6 90 3383402 114.203 1.175 3969745 3960000 3562236 0 1
ore 1 54 54 91.8 91 1076042 35.846 1.285 1381099 1380000 1173507 0 1
org 1 44 44 91.8 91 2028766 67.584 1.230 2492339 2490000 2305070 2 1
equ 1 34 34 91.8 91 3438807 114.558 1.175 4034752 4030000 3792095 2 1
ore 1 54 54 92.9 92 1093217 35.987 1.285 1403144 1400000 1191935 0 1
org 1 44 44 92.9 92 2060131 67.816 1.230 2530870 2530000 2207308 0 1
equ 1 34 34 92.9 92 3489934 114.883 1.175 4094739 4090000 3848514 2 1
ore 1 54 54 93.8 93 1107319 36.101 1.285 1421243 1420000 1207597 0 1
org 1 44 44 93.8 93 2085869 68.005 1.230 2562490 2560000 2323178 1 1
equ 1 34 34 93.8 93 3531861 115.149 1.175 4143932 4140000 3719358 0 1
ore 1 54 54 94.9 94 1124679 36.242 1.285 1443525 1440000 1283980 1 1
org 1 44 44 94.9 94 2117536 68.237 1.230 2601392 2600000 2358869 1 1
equ 1 34 34 94.9 94 3583414 115.474 1.175 4204419 4200000 3773592 0 1
ore 1 54 54 95.1 95 1127824 36.267 1.285 1447562 1440000 1229025 0 1
org 1 44 44 95.1 95 2123271 68.278 1.230 2608438 2600000 2273903 0 1
equ 1 34 34 95.1 95 3592747 115.533 1.175 4215370 4210000 3961649 2 1
ore 1 54 54 96.7 96 1153251 36.472 1.285 1480197 1480000 1317895 1 1
org 1 44 44 96.7 96 2169618 68.615 1.230 2665375 2660000 2415411 1 1
equ 1 34 34 96.7 96 3668120 116.006 1.175 4303805 4300000 3862888 0 1
ore 1 54 54 97.3 97 1162884 36.549 1.285 1492561 1490000 1359790 2 1
org 1 44 44 97.3 97 2187166 68.742 1.230 2686933 2680000 2482850 2 1
equ 1 34 34 97.3 97 3696639 116.184 1.175 4337266 4330000 4012301 1 1
ore 1 54 54 98.8 98 1186976 36.74 1.285 1523483 1520000 1294151 0 1
org 1 44 44 98.8 98 2231032 69.057 1.230 2740822 2740000 2390434 0 1
equ 1 34 34 98.8 98 3767880 116.627 1.175 4420853 4420000 4157124 2 1
ore 1 54 54 99.1 99 1191817 36.778 1.285 1529697 1520000 1298507 0 1
org 1 44 44 99.1 99 2239842 69.12 1.230 2751645 2750000 2399759 0 1
equ 1 34 34 99.1 99 3782180 116.715 1.175 4437631 4430000 4169554 2 1
ore 1 54 55 100 100 1206434 36.894 1.290 1554490 1550000 1316120 0 1
org 0 44 45 100 100 2266437 69.31 1.235 2795650 2790000 -1 0 0
equ 1 34 34 100 100 3825331 116.982 1.175 4488260 4480000 4216856 2 1
ore 1 55 40 0.7 0 5515 24.188 1.208 6653 6650 6145 1 1
org 1 45 30 0.7 0 11030 48.377 1.154 12712 12700 12124 2 1
equ 1 35 20 0.7 0 19960 87.543 1.102 21961 21900 21283 2 1
ore 1 55 40 1.7 1 13497 24.318 1.208 16284 16200 15010 1 1
org 1 45 30 1.7 1 26969 48.592 1.154 31081 31000 29614 2 1
equ 1 35 20 1.7 1 48756 87.848 1.102 53646 53600 50930 0 1
ore 1 55 40 2.5 2 19953 24.422 1.208 24073 24000 21546 0 1
org 1 45 30 2.5 2 39840 48.763 1.154 45915 45900 43284 1 1
equ 1 35 20 2.5 2 71971 88.091 1.102 79189 79100 76815 2 1
ore 1 55 40 3.1 3 24819 24.5 1.208 29944 29900 26807 0 1
org 1 45 30 3.1 3 49529 48.893 1.154 57082 57000 52584 0 1
equ 1 35 20 3.1 3 89422 88.274 1.102 98391 98300 93407 0 1
ore 1 55 40 4.5 4 36307 24.681 1.208 43804 43800 40458 1 1
